timestamp,sub_region_code,subba-name,parent,parent-name,timezone,demand_mwh,value-units
2025-07-03,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",Pacific,42783,megawatthours
2025-07-03,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",Arizona,43076,megawatthours
2025-07-03,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",Central,43115,megawatthours
2025-07-03,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",Eastern,43014,megawatthours
2025-07-03,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",Mountain,43136,megawatthours
2025-07-03,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",Pacific,43076,megawatthours
2025-07-03,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",Arizona,80534,megawatthours
2025-07-03,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",Central,81190,megawatthours
2025-07-03,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",Eastern,81554,megawatthours
2025-07-03,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",Mountain,80844,megawatthours
2025-07-03,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",Pacific,80534,megawatthours
2025-07-03,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",Arizona,46457,megawatthours
2025-07-03,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",Central,46768,megawatthours
2025-07-03,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",Eastern,46921,megawatthours
2025-07-03,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",Mountain,46616,megawatthours
2025-07-03,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",Pacific,46457,megawatthours
2025-07-03,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",Arizona,131063,megawatthours
2025-07-03,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",Central,131875,megawatthours
2025-07-03,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",Eastern,132306,megawatthours
2025-07-03,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",Mountain,131460,megawatthours
2025-07-03,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",Pacific,131063,megawatthours
2025-07-03,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",Arizona,98476,megawatthours
2025-07-03,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",Central,98647,megawatthours
2025-07-03,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",Eastern,98626,megawatthours
2025-07-03,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",Mountain,98589,megawatthours
2025-07-03,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",Pacific,98476,megawatthours
2025-07-03,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",Arizona,122635,megawatthours
2025-07-03,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",Central,123440,megawatthours
2025-07-03,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",Eastern,123858,megawatthours
2025-07-03,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",Mountain,123042,megawatthours
2025-07-03,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",Pacific,122635,megawatthours
2025-07-03,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",Arizona,46509,megawatthours
2025-07-03,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",Central,46888,megawatthours
2025-07-03,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",Eastern,47091,megawatthours
2025-07-03,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",Mountain,46694,megawatthours
2025-07-03,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",Pacific,46509,megawatthours
2025-07-03,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,146878,megawatthours
2025-07-03,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,148423,megawatthours
2025-07-03,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,149307,megawatthours
2025-07-03,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,147619,megawatthours
2025-07-03,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,146878,megawatthours
2025-07-03,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",Arizona,5262,megawatthours
2025-07-03,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",Central,5314,megawatthours
2025-07-03,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",Eastern,5348,megawatthours
2025-07-03,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",Mountain,5286,megawatthours
2025-07-03,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",Pacific,5262,megawatthours
2025-07-03,ACMA,City of Acoma Pueblo,PNM,Public Service Company of New Mexico,Arizona,50,megawatthours
2025-07-03,ACMA,City of Acoma Pueblo,PNM,Public Service Company of New Mexico,Central,51,megawatthours
2025-07-03,ACMA,City of Acoma Pueblo,PNM,Public Service Company of New Mexico,Eastern,51,megawatthours
2025-07-03,ACMA,City of Acoma Pueblo,PNM,Public Service Company of New Mexico,Mountain,50,megawatthours
2025-07-03,ACMA,City of Acoma Pueblo,PNM,Public Service Company of New Mexico,Pacific,50,megawatthours
2025-07-03,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,Arizona,524,megawatthours
2025-07-03,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,Central,524,megawatthours
2025-07-03,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,Eastern,523,megawatthours
2025-07-03,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,Mountain,524,megawatthours
2025-07-03,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,Pacific,524,megawatthours
2025-07-03,Frep,Freeport,PNM,Public Service Company of New Mexico,Arizona,1166,megawatthours
2025-07-03,Frep,Freeport,PNM,Public Service Company of New Mexico,Central,1195,megawatthours
2025-07-03,Frep,Freeport,PNM,Public Service Company of New Mexico,Eastern,1200,megawatthours
2025-07-03,Frep,Freeport,PNM,Public Service Company of New Mexico,Mountain,1185,megawatthours
2025-07-03,Frep,Freeport,PNM,Public Service Company of New Mexico,Pacific,1166,megawatthours
2025-07-03,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,Arizona,51,megawatthours
2025-07-03,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,Central,51,megawatthours
2025-07-03,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,Eastern,51,megawatthours
2025-07-03,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,Mountain,51,megawatthours
2025-07-03,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,Pacific,51,megawatthours
2025-07-03,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,Arizona,1381,megawatthours
2025-07-03,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,Central,1387,megawatthours
2025-07-03,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,Eastern,1389,megawatthours
2025-07-03,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,Mountain,1384,megawatthours
2025-07-03,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,Pacific,1381,megawatthours
2025-07-03,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,Arizona,504,megawatthours
2025-07-03,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,Central,504,megawatthours
2025-07-03,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,Eastern,504,megawatthours
2025-07-03,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,Mountain,504,megawatthours
2025-07-03,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,Pacific,504,megawatthours
2025-07-03,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,Arizona,1488,megawatthours
2025-07-03,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,Central,1489,megawatthours
2025-07-03,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,Eastern,1492,megawatthours
2025-07-03,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,Mountain,1488,megawatthours
2025-07-03,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,Pacific,1488,megawatthours
2025-07-03,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,Arizona,30874,megawatthours
2025-07-03,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,Central,31070,megawatthours
2025-07-03,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,Eastern,31156,megawatthours
2025-07-03,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,Mountain,30974,megawatthours
2025-07-03,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,Pacific,30874,megawatthours
2025-07-03,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,Arizona,6727,megawatthours
2025-07-03,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,Central,6703,megawatthours
2025-07-03,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,Eastern,6672,megawatthours
2025-07-03,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,Mountain,6736,megawatthours
2025-07-03,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,Pacific,6727,megawatthours
2025-07-03,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,Arizona,154402,megawatthours
2025-07-03,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,Central,154941,megawatthours
2025-07-03,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,Eastern,155227,megawatthours
2025-07-03,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,Mountain,154662,megawatthours
2025-07-03,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,Pacific,154402,megawatthours
2025-07-03,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,Arizona,17177,megawatthours
2025-07-03,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,Central,17120,megawatthours
2025-07-03,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,Eastern,17095,megawatthours
2025-07-03,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,Mountain,17152,megawatthours
2025-07-03,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,Pacific,17177,megawatthours
2025-07-03,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,Arizona,25330,megawatthours
2025-07-03,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,Central,25317,megawatthours
2025-07-03,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,Eastern,25316,megawatthours
2025-07-03,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,Mountain,25321,megawatthours
2025-07-03,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,Pacific,25330,megawatthours
2025-07-03,INDN,Independence Power & Light,SWPP,Southwest Power Pool,Arizona,4079,megawatthours
2025-07-03,INDN,Independence Power & Light,SWPP,Southwest Power Pool,Central,4044,megawatthours
2025-07-03,INDN,Independence Power & Light,SWPP,Southwest Power Pool,Eastern,4022,megawatthours
2025-07-03,INDN,Independence Power & Light,SWPP,Southwest Power Pool,Mountain,4063,megawatthours
2025-07-03,INDN,Independence Power & Light,SWPP,Southwest Power Pool,Pacific,4079,megawatthours
2025-07-03,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,Arizona,7652,megawatthours
2025-07-03,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,Central,7615,megawatthours
2025-07-03,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,Eastern,7596,megawatthours
2025-07-03,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,Mountain,7636,megawatthours
2025-07-03,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,Pacific,7652,megawatthours
2025-07-03,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,Arizona,60861,megawatthours
2025-07-03,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,Central,60473,megawatthours
2025-07-03,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,Eastern,60273,megawatthours
2025-07-03,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,Mountain,60681,megawatthours
2025-07-03,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,Pacific,60861,megawatthours
2025-07-03,LES,Lincoln Electric System,SWPP,Southwest Power Pool,Arizona,12981,megawatthours
2025-07-03,LES,Lincoln Electric System,SWPP,Southwest Power Pool,Central,12949,megawatthours
2025-07-03,LES,Lincoln Electric System,SWPP,Southwest Power Pool,Eastern,12942,megawatthours
2025-07-03,LES,Lincoln Electric System,SWPP,Southwest Power Pool,Mountain,12965,megawatthours
2025-07-03,LES,Lincoln Electric System,SWPP,Southwest Power Pool,Pacific,12981,megawatthours
2025-07-03,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,Arizona,33181,megawatthours
2025-07-03,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,Central,33037,megawatthours
2025-07-03,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,Eastern,32939,megawatthours
2025-07-03,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,Mountain,33132,megawatthours
2025-07-03,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,Pacific,33181,megawatthours
2025-07-03,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,Arizona,68626,megawatthours
2025-07-03,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,Central,68368,megawatthours
2025-07-03,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,Eastern,68274,megawatthours
2025-07-03,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,Mountain,68498,megawatthours
2025-07-03,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,Pacific,68626,megawatthours
2025-07-03,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,Arizona,118245,megawatthours
2025-07-03,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,Central,118636,megawatthours
2025-07-03,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,Eastern,118890,megawatthours
2025-07-03,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,Mountain,118439,megawatthours
2025-07-03,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,Pacific,118245,megawatthours
2025-07-03,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,Arizona,58150,megawatthours
2025-07-03,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,Central,57953,megawatthours
2025-07-03,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,Eastern,57882,megawatthours
2025-07-03,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,Mountain,58055,megawatthours
2025-07-03,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,Pacific,58150,megawatthours
2025-07-03,SECI,Sunflower Electric,SWPP,Southwest Power Pool,Arizona,22038,megawatthours
2025-07-03,SECI,Sunflower Electric,SWPP,Southwest Power Pool,Central,22041,megawatthours
2025-07-03,SECI,Sunflower Electric,SWPP,Southwest Power Pool,Eastern,22038,megawatthours
2025-07-03,SECI,Sunflower Electric,SWPP,Southwest Power Pool,Mountain,22041,megawatthours
2025-07-03,SECI,Sunflower Electric,SWPP,Southwest Power Pool,Pacific,22038,megawatthours
2025-07-03,SPRM,City of Springfield,SWPP,Southwest Power Pool,Arizona,10899,megawatthours
2025-07-03,SPRM,City of Springfield,SWPP,Southwest Power Pool,Central,10858,megawatthours
2025-07-03,SPRM,City of Springfield,SWPP,Southwest Power Pool,Eastern,10829,megawatthours
2025-07-03,SPRM,City of Springfield,SWPP,Southwest Power Pool,Mountain,10882,megawatthours
2025-07-03,SPRM,City of Springfield,SWPP,Southwest Power Pool,Pacific,10899,megawatthours
2025-07-03,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,Arizona,106561,megawatthours
2025-07-03,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,Central,106526,megawatthours
2025-07-03,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,Eastern,106494,megawatthours
2025-07-03,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,Mountain,106541,megawatthours
2025-07-03,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,Pacific,106561,megawatthours
2025-07-03,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,Arizona,104855,megawatthours
2025-07-03,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,Central,104530,megawatthours
2025-07-03,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,Eastern,104400,megawatthours
2025-07-03,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,Mountain,104704,megawatthours
2025-07-03,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,Pacific,104855,megawatthours
2025-07-03,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,Arizona,29311,megawatthours
2025-07-03,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,Central,29353,megawatthours
2025-07-03,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,Eastern,29359,megawatthours
2025-07-03,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,Mountain,29334,megawatthours
2025-07-03,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,Pacific,29311,megawatthours
2025-07-03,WR,Westar Energy,SWPP,Southwest Power Pool,Arizona,111228,megawatthours
2025-07-03,WR,Westar Energy,SWPP,Southwest Power Pool,Central,111293,megawatthours
2025-07-03,WR,Westar Energy,SWPP,Southwest Power Pool,Eastern,111359,megawatthours
2025-07-03,WR,Westar Energy,SWPP,Southwest Power Pool,Mountain,111276,megawatthours
2025-07-03,WR,Westar Energy,SWPP,Southwest Power Pool,Pacific,111228,megawatthours
2025-07-02,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,Arizona,310669,megawatthours
2025-07-02,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,Central,310767,megawatthours
2025-07-02,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,Eastern,310954,megawatthours
2025-07-02,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,Mountain,310674,megawatthours
2025-07-02,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,Pacific,310669,megawatthours
2025-07-02,SCE,Southern California Edison,CISO,California Independent System Operator,Arizona,326406,megawatthours
2025-07-02,SCE,Southern California Edison,CISO,California Independent System Operator,Central,327818,megawatthours
2025-07-02,SCE,Southern California Edison,CISO,California Independent System Operator,Eastern,328487,megawatthours
2025-07-02,SCE,Southern California Edison,CISO,California Independent System Operator,Mountain,327069,megawatthours
2025-07-02,SCE,Southern California Edison,CISO,California Independent System Operator,Pacific,326406,megawatthours
2025-07-02,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,Arizona,52088,megawatthours
2025-07-02,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,Central,52091,megawatthours
2025-07-02,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,Eastern,52187,megawatthours
2025-07-02,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,Mountain,51998,megawatthours
2025-07-02,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,Pacific,52088,megawatthours
2025-07-02,VEA,Valley Electric Association,CISO,California Independent System Operator,Arizona,2745,megawatthours
2025-07-02,VEA,Valley Electric Association,CISO,California Independent System Operator,Central,2776,megawatthours
2025-07-02,VEA,Valley Electric Association,CISO,California Independent System Operator,Eastern,2792,megawatthours
2025-07-02,VEA,Valley Electric Association,CISO,California Independent System Operator,Mountain,2761,megawatthours
2025-07-02,VEA,Valley Electric Association,CISO,California Independent System Operator,Pacific,2745,megawatthours
2025-07-02,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,421696,megawatthours
2025-07-02,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",Central,422528,megawatthours
2025-07-02,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,422998,megawatthours
2025-07-02,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,422119,megawatthours
2025-07-02,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,421696,megawatthours
2025-07-02,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,53541,megawatthours
2025-07-02,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",Central,53616,megawatthours
2025-07-02,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,53767,megawatthours
2025-07-02,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,53541,megawatthours
2025-07-02,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,53541,megawatthours
2025-07-02,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,179390,megawatthours
2025-07-02,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",Central,179097,megawatthours
2025-07-02,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,178158,megawatthours
2025-07-02,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,179437,megawatthours
2025-07-02,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,179390,megawatthours
2025-07-02,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,440692,megawatthours
2025-07-02,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",Central,441529,megawatthours
2025-07-02,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,442290,megawatthours
2025-07-02,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,441040,megawatthours
2025-07-02,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,440692,megawatthours
2025-07-02,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,51311,megawatthours
2025-07-02,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",Central,51128,megawatthours
2025-07-02,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,51019,megawatthours
2025-07-02,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,51173,megawatthours
2025-07-02,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,51311,megawatthours
2025-07-02,SCEN,South Central,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,241684,megawatthours
2025-07-02,SCEN,South Central,ERCO,"Electric Reliability Council of Texas, Inc.",Central,242671,megawatthours
2025-07-02,SCEN,South Central,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,243391,megawatthours
2025-07-02,SCEN,South Central,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,242089,megawatthours
2025-07-02,SCEN,South Central,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,241684,megawatthours
2025-07-02,SOUT,South,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,106600,megawatthours
2025-07-02,SOUT,South,ERCO,"Electric Reliability Council of Texas, Inc.",Central,105827,megawatthours
2025-07-02,SOUT,South,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,105402,megawatthours
2025-07-02,SOUT,South,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,106207,megawatthours
2025-07-02,SOUT,South,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,106600,megawatthours
2025-07-02,WEST,West,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,37144,megawatthours
2025-07-02,WEST,West,ERCO,"Electric Reliability Council of Texas, Inc.",Central,37410,megawatthours
2025-07-02,WEST,West,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,37539,megawatthours
2025-07-02,WEST,West,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,37317,megawatthours
2025-07-02,WEST,West,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,37144,megawatthours
2025-07-02,0001,Zone 1,MISO,"Midcontinent Independent System Operator, Inc.",Arizona,311091,megawatthours
2025-07-02,0001,Zone 1,MISO,"Midcontinent Independent System Operator, Inc.",Central,309454,megawatthours
2025-07-02,0001,Zone 1,MISO,"Midcontinent Independent System Operator, Inc.",Eastern,308539,megawatthours
2025-07-02,0001,Zone 1,MISO,"Midcontinent Independent System Operator, Inc.",Mountain,310274,megawatthours
2025-07-02,0001,Zone 1,MISO,"Midcontinent Independent System Operator, Inc.",Pacific,311091,megawatthours
2025-07-02,0004,Zone 4,MISO,"Midcontinent Independent System Operator, Inc.",Arizona,141718,megawatthours
2025-07-02,0004,Zone 4,MISO,"Midcontinent Independent System Operator, Inc.",Central,141353,megawatthours
2025-07-02,0004,Zone 4,MISO,"Midcontinent Independent System Operator, Inc.",Eastern,141060,megawatthours
2025-07-02,0004,Zone 4,MISO,"Midcontinent Independent System Operator, Inc.",Mountain,141550,megawatthours
2025-07-02,0004,Zone 4,MISO,"Midcontinent Independent System Operator, Inc.",Pacific,141718,megawatthours
2025-07-02,0006,Zone 6,MISO,"Midcontinent Independent System Operator, Inc.",Arizona,280379,megawatthours
2025-07-02,0006,Zone 6,MISO,"Midcontinent Independent System Operator, Inc.",Central,279809,megawatthours
2025-07-02,0006,Zone 6,MISO,"Midcontinent Independent System Operator, Inc.",Eastern,279687,megawatthours
2025-07-02,0006,Zone 6,MISO,"Midcontinent Independent System Operator, Inc.",Mountain,280027,megawatthours
2025-07-02,0006,Zone 6,MISO,"Midcontinent Independent System Operator, Inc.",Pacific,280379,megawatthours
2025-07-02,0027,Zones 2 and 7,MISO,"Midcontinent Independent System Operator, Inc.",Arizona,549097,megawatthours
2025-07-02,0027,Zones 2 and 7,MISO,"Midcontinent Independent System Operator, Inc.",Central,548564,megawatthours
2025-07-02,0027,Zones 2 and 7,MISO,"Midcontinent Independent System Operator, Inc.",Eastern,548250,megawatthours
2025-07-02,0027,Zones 2 and 7,MISO,"Midcontinent Independent System Operator, Inc.",Mountain,548841,megawatthours
2025-07-02,0027,Zones 2 and 7,MISO,"Midcontinent Independent System Operator, Inc.",Pacific,549097,megawatthours
2025-07-02,0035,Zones 3 and 5,MISO,"Midcontinent Independent System Operator, Inc.",Arizona,298008,megawatthours
2025-07-02,0035,Zones 3 and 5,MISO,"Midcontinent Independent System Operator, Inc.",Central,297145,megawatthours
2025-07-02,0035,Zones 3 and 5,MISO,"Midcontinent Independent System Operator, Inc.",Eastern,296745,megawatthours
2025-07-02,0035,Zones 3 and 5,MISO,"Midcontinent Independent System Operator, Inc.",Mountain,297625,megawatthours
2025-07-02,0035,Zones 3 and 5,MISO,"Midcontinent Independent System Operator, Inc.",Pacific,298008,megawatthours
2025-07-02,8910,"Zones 8, 9, and 10",MISO,"Midcontinent Independent System Operator, Inc.",Arizona,581867,megawatthours
2025-07-02,8910,"Zones 8, 9, and 10",MISO,"Midcontinent Independent System Operator, Inc.",Central,582109,megawatthours
2025-07-02,8910,"Zones 8, 9, and 10",MISO,"Midcontinent Independent System Operator, Inc.",Eastern,582393,megawatthours
