timestamp,sub_region_code,subba-name,parent,parent-name,timezone,demand_mwh,value-units
2025-06-23,AP,Allegheny Power zone,PJM,"PJM Interconnection, LLC",Pacific,179215,megawatthours
2025-06-23,ATSI,"American Transmission Systems, Inc. zone",PJM,"PJM Interconnection, LLC",Arizona,261738,megawatthours
2025-06-23,ATSI,"American Transmission Systems, Inc. zone",PJM,"PJM Interconnection, LLC",Central,260954,megawatthours
2025-06-23,ATSI,"American Transmission Systems, Inc. zone",PJM,"PJM Interconnection, LLC",Eastern,260617,megawatthours
2025-06-23,ATSI,"American Transmission Systems, Inc. zone",PJM,"PJM Interconnection, LLC",Mountain,261367,megawatthours
2025-06-23,ATSI,"American Transmission Systems, Inc. zone",PJM,"PJM Interconnection, LLC",Pacific,261738,megawatthours
2025-06-23,BC,Baltimore Gas & Electric zone,PJM,"PJM Interconnection, LLC",Arizona,125819,megawatthours
2025-06-23,BC,Baltimore Gas & Electric zone,PJM,"PJM Interconnection, LLC",Central,124713,megawatthours
2025-06-23,BC,Baltimore Gas & Electric zone,PJM,"PJM Interconnection, LLC",Eastern,124141,megawatthours
2025-06-23,BC,Baltimore Gas & Electric zone,PJM,"PJM Interconnection, LLC",Mountain,125301,megawatthours
2025-06-23,BC,Baltimore Gas & Electric zone,PJM,"PJM Interconnection, LLC",Pacific,125819,megawatthours
2025-06-23,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,416161,megawatthours
2025-06-23,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,416047,megawatthours
2025-06-23,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,415717,megawatthours
2025-06-23,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,416218,megawatthours
2025-06-23,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,416161,megawatthours
2025-06-23,DAY,Dayton Power & Light zone,PJM,"PJM Interconnection, LLC",Arizona,67093,megawatthours
2025-06-23,DAY,Dayton Power & Light zone,PJM,"PJM Interconnection, LLC",Central,66810,megawatthours
2025-06-23,DAY,Dayton Power & Light zone,PJM,"PJM Interconnection, LLC",Eastern,66654,megawatthours
2025-06-23,DAY,Dayton Power & Light zone,PJM,"PJM Interconnection, LLC",Mountain,66956,megawatthours
2025-06-23,DAY,Dayton Power & Light zone,PJM,"PJM Interconnection, LLC",Pacific,67093,megawatthours
2025-06-23,DEOK,Duke Energy Ohio/Kentucky zone,PJM,"PJM Interconnection, LLC",Arizona,102372,megawatthours
2025-06-23,DEOK,Duke Energy Ohio/Kentucky zone,PJM,"PJM Interconnection, LLC",Central,101860,megawatthours
2025-06-23,DEOK,Duke Energy Ohio/Kentucky zone,PJM,"PJM Interconnection, LLC",Eastern,101579,megawatthours
2025-06-23,DEOK,Duke Energy Ohio/Kentucky zone,PJM,"PJM Interconnection, LLC",Mountain,102128,megawatthours
2025-06-23,DEOK,Duke Energy Ohio/Kentucky zone,PJM,"PJM Interconnection, LLC",Pacific,102372,megawatthours
2025-06-23,DOM,Dominion Virginia Power zone,PJM,"PJM Interconnection, LLC",Arizona,478742,megawatthours
2025-06-23,DOM,Dominion Virginia Power zone,PJM,"PJM Interconnection, LLC",Central,475707,megawatthours
2025-06-23,DOM,Dominion Virginia Power zone,PJM,"PJM Interconnection, LLC",Eastern,474187,megawatthours
2025-06-23,DOM,Dominion Virginia Power zone,PJM,"PJM Interconnection, LLC",Mountain,477284,megawatthours
2025-06-23,DOM,Dominion Virginia Power zone,PJM,"PJM Interconnection, LLC",Pacific,478742,megawatthours
2025-06-23,DPL,Delmarva Power & Light zone,PJM,"PJM Interconnection, LLC",Arizona,74365,megawatthours
2025-06-23,DPL,Delmarva Power & Light zone,PJM,"PJM Interconnection, LLC",Central,73596,megawatthours
2025-06-23,DPL,Delmarva Power & Light zone,PJM,"PJM Interconnection, LLC",Eastern,73135,megawatthours
2025-06-23,DPL,Delmarva Power & Light zone,PJM,"PJM Interconnection, LLC",Mountain,74011,megawatthours
2025-06-23,DPL,Delmarva Power & Light zone,PJM,"PJM Interconnection, LLC",Pacific,74365,megawatthours
2025-06-23,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",Arizona,53334,megawatthours
2025-06-23,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",Central,53290,megawatthours
2025-06-23,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",Eastern,53264,megawatthours
2025-06-23,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",Mountain,53310,megawatthours
2025-06-23,DUQ,Duquesne Lighting Company zone,PJM,"PJM Interconnection, LLC",Pacific,53334,megawatthours
2025-06-23,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",Arizona,48149,megawatthours
2025-06-23,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",Central,48026,megawatthours
2025-06-23,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",Eastern,47981,megawatthours
2025-06-23,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",Mountain,48066,megawatthours
2025-06-23,EKPC,East Kentucky Power Cooperative zone,PJM,"PJM Interconnection, LLC",Pacific,48149,megawatthours
2025-06-23,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",Arizona,108782,megawatthours
2025-06-23,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",Central,107625,megawatthours
2025-06-23,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",Eastern,106941,megawatthours
2025-06-23,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",Mountain,108243,megawatthours
2025-06-23,JC,Jersey Central Power & Light zone,PJM,"PJM Interconnection, LLC",Pacific,108782,megawatthours
2025-06-23,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",Arizona,60272,megawatthours
2025-06-23,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",Central,59837,megawatthours
2025-06-23,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",Eastern,59580,megawatthours
2025-06-23,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",Mountain,60071,megawatthours
2025-06-23,ME,Metropolitan Edison zone,PJM,"PJM Interconnection, LLC",Pacific,60272,megawatthours
2025-06-23,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",Arizona,163248,megawatthours
2025-06-23,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",Central,161360,megawatthours
2025-06-23,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",Eastern,160339,megawatthours
2025-06-23,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",Mountain,162343,megawatthours
2025-06-23,PE,PECO Energy zone,PJM,"PJM Interconnection, LLC",Pacific,163248,megawatthours
2025-06-23,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",Arizona,118478,megawatthours
2025-06-23,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",Central,117375,megawatthours
2025-06-23,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",Eastern,116788,megawatthours
2025-06-23,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",Mountain,117932,megawatthours
2025-06-23,PEP,Potomac Electric Power zone,PJM,"PJM Interconnection, LLC",Pacific,118478,megawatthours
2025-06-23,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",Arizona,151151,megawatthours
2025-06-23,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",Central,150196,megawatthours
2025-06-23,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",Eastern,149594,megawatthours
2025-06-23,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",Mountain,150723,megawatthours
2025-06-23,PL,Pennsylvania Power & Light zone,PJM,"PJM Interconnection, LLC",Pacific,151151,megawatthours
2025-06-23,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",Arizona,57738,megawatthours
2025-06-23,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",Central,57608,megawatthours
2025-06-23,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",Eastern,57531,megawatthours
2025-06-23,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",Mountain,57738,megawatthours
2025-06-23,PN,Pennsylvania Electric zone,PJM,"PJM Interconnection, LLC",Pacific,57738,megawatthours
2025-06-23,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Arizona,195077,megawatthours
2025-06-23,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Central,192860,megawatthours
2025-06-23,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Eastern,191521,megawatthours
2025-06-23,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Mountain,194031,megawatthours
2025-06-23,PS,Public Service Electric & Gas zone,PJM,"PJM Interconnection, LLC",Pacific,195077,megawatthours
2025-06-23,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",Arizona,7427,megawatthours
2025-06-23,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",Central,7369,megawatthours
2025-06-23,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",Eastern,7328,megawatthours
2025-06-23,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",Mountain,7402,megawatthours
2025-06-23,RECO,Rockland Electric (East) zone,PJM,"PJM Interconnection, LLC",Pacific,7427,megawatthours
2025-06-23,ACMA,City of Acoma Pueblo,PNM,Public Service Company of New Mexico,Arizona,50,megawatthours
2025-06-23,ACMA,City of Acoma Pueblo,PNM,Public Service Company of New Mexico,Central,51,megawatthours
2025-06-23,ACMA,City of Acoma Pueblo,PNM,Public Service Company of New Mexico,Eastern,51,megawatthours
2025-06-23,ACMA,City of Acoma Pueblo,PNM,Public Service Company of New Mexico,Mountain,51,megawatthours
2025-06-23,ACMA,City of Acoma Pueblo,PNM,Public Service Company of New Mexico,Pacific,50,megawatthours
2025-06-23,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,Arizona,77,megawatthours
2025-06-23,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,Central,77,megawatthours
2025-06-23,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,Eastern,77,megawatthours
2025-06-23,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,Mountain,77,megawatthours
2025-06-23,CYGA,City of Gallup,PNM,Public Service Company of New Mexico,Pacific,77,megawatthours
2025-06-23,Frep,Freeport,PNM,Public Service Company of New Mexico,Arizona,1653,megawatthours
2025-06-23,Frep,Freeport,PNM,Public Service Company of New Mexico,Central,1650,megawatthours
2025-06-23,Frep,Freeport,PNM,Public Service Company of New Mexico,Eastern,1648,megawatthours
2025-06-23,Frep,Freeport,PNM,Public Service Company of New Mexico,Mountain,1652,megawatthours
2025-06-23,Frep,Freeport,PNM,Public Service Company of New Mexico,Pacific,1653,megawatthours
2025-06-23,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,Arizona,56,megawatthours
2025-06-23,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,Central,56,megawatthours
2025-06-23,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,Eastern,56,megawatthours
2025-06-23,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,Mountain,56,megawatthours
2025-06-23,Jica,Jicarilla Apache Nation,PNM,Public Service Company of New Mexico,Pacific,56,megawatthours
2025-06-23,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,Arizona,1396,megawatthours
2025-06-23,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,Central,1393,megawatthours
2025-06-23,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,Eastern,1393,megawatthours
2025-06-23,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,Mountain,1394,megawatthours
2025-06-23,KAFB,Kirtland Air Force Base,PNM,Public Service Company of New Mexico,Pacific,1396,megawatthours
2025-06-23,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,Arizona,439,megawatthours
2025-06-23,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,Central,439,megawatthours
2025-06-23,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,Eastern,431,megawatthours
2025-06-23,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,Mountain,439,megawatthours
2025-06-23,KCEC,Kit Carson Electric Cooperative,PNM,Public Service Company of New Mexico,Pacific,439,megawatthours
2025-06-23,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,Arizona,1516,megawatthours
2025-06-23,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,Central,1512,megawatthours
2025-06-23,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,Eastern,1512,megawatthours
2025-06-23,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,Mountain,1515,megawatthours
2025-06-23,LAC,Los Alamos County,PNM,Public Service Company of New Mexico,Pacific,1516,megawatthours
2025-06-23,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,Arizona,33159,megawatthours
2025-06-23,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,Central,33278,megawatthours
2025-06-23,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,Eastern,33344,megawatthours
2025-06-23,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,Mountain,33182,megawatthours
2025-06-23,PNM,PNM System Firm Load,PNM,Public Service Company of New Mexico,Pacific,33159,megawatthours
2025-06-23,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,Arizona,6909,megawatthours
2025-06-23,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,Central,6910,megawatthours
2025-06-23,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,Eastern,6919,megawatthours
2025-06-23,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,Mountain,6909,megawatthours
2025-06-23,TSGT,Tri-State Generation and Transmission,PNM,Public Service Company of New Mexico,Pacific,6909,megawatthours
2025-06-23,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,Arizona,174211,megawatthours
2025-06-23,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,Central,173717,megawatthours
2025-06-23,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,Eastern,173382,megawatthours
2025-06-23,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,Mountain,173984,megawatthours
2025-06-23,CSWS,AEPW American Electric Power West,SWPP,Southwest Power Pool,Pacific,174211,megawatthours
2025-06-23,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,Arizona,19809,megawatthours
2025-06-23,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,Central,19761,megawatthours
2025-06-23,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,Eastern,19731,megawatthours
2025-06-23,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,Mountain,19791,megawatthours
2025-06-23,EDE,Empire District Electric Company,SWPP,Southwest Power Pool,Pacific,19809,megawatthours
2025-06-23,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,Arizona,26198,megawatthours
2025-06-23,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,Central,26176,megawatthours
2025-06-23,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,Eastern,26175,megawatthours
2025-06-23,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,Mountain,26185,megawatthours
2025-06-23,GRDA,Grand River Dam Authority,SWPP,Southwest Power Pool,Pacific,26198,megawatthours
2025-06-23,INDN,Independence Power & Light,SWPP,Southwest Power Pool,Arizona,4445,megawatthours
2025-06-23,INDN,Independence Power & Light,SWPP,Southwest Power Pool,Central,4436,megawatthours
2025-06-23,INDN,Independence Power & Light,SWPP,Southwest Power Pool,Eastern,4430,megawatthours
2025-06-23,INDN,Independence Power & Light,SWPP,Southwest Power Pool,Mountain,4441,megawatthours
2025-06-23,INDN,Independence Power & Light,SWPP,Southwest Power Pool,Pacific,4445,megawatthours
2025-06-23,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,Arizona,8572,megawatthours
2025-06-23,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,Central,8532,megawatthours
2025-06-23,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,Eastern,8507,megawatthours
2025-06-23,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,Mountain,8557,megawatthours
2025-06-23,KACY,Kansas City Board of Public Utilities,SWPP,Southwest Power Pool,Pacific,8572,megawatthours
2025-06-23,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,Arizona,66976,megawatthours
2025-06-23,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,Central,66864,megawatthours
2025-06-23,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,Eastern,66785,megawatthours
2025-06-23,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,Mountain,66928,megawatthours
2025-06-23,KCPL,Kansas City Power & Light,SWPP,Southwest Power Pool,Pacific,66976,megawatthours
2025-06-23,LES,Lincoln Electric System,SWPP,Southwest Power Pool,Arizona,12234,megawatthours
2025-06-23,LES,Lincoln Electric System,SWPP,Southwest Power Pool,Central,12420,megawatthours
2025-06-23,LES,Lincoln Electric System,SWPP,Southwest Power Pool,Eastern,12529,megawatthours
2025-06-23,LES,Lincoln Electric System,SWPP,Southwest Power Pool,Mountain,12322,megawatthours
2025-06-23,LES,Lincoln Electric System,SWPP,Southwest Power Pool,Pacific,12234,megawatthours
2025-06-23,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,Arizona,35726,megawatthours
2025-06-23,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,Central,35707,megawatthours
2025-06-23,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,Eastern,35670,megawatthours
2025-06-23,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,Mountain,35724,megawatthours
2025-06-23,MPS,KCP&L Greater Missouri Operations,SWPP,Southwest Power Pool,Pacific,35726,megawatthours
2025-06-23,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,Arizona,55193,megawatthours
2025-06-23,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,Central,55643,megawatthours
2025-06-23,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,Eastern,55951,megawatthours
2025-06-23,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,Mountain,55416,megawatthours
2025-06-23,NPPD,Nebraska Public Power District,SWPP,Southwest Power Pool,Pacific,55193,megawatthours
2025-06-23,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,Arizona,137268,megawatthours
2025-06-23,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,Central,137362,megawatthours
2025-06-23,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,Eastern,137342,megawatthours
2025-06-23,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,Mountain,137320,megawatthours
2025-06-23,OKGE,Oklahoma Gas and Electric Co.,SWPP,Southwest Power Pool,Pacific,137268,megawatthours
2025-06-23,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,Arizona,54014,megawatthours
2025-06-23,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,Central,54697,megawatthours
2025-06-23,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,Eastern,55088,megawatthours
2025-06-23,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,Mountain,54337,megawatthours
2025-06-23,OPPD,Omaha Public Power District,SWPP,Southwest Power Pool,Pacific,54014,megawatthours
2025-06-23,SECI,Sunflower Electric,SWPP,Southwest Power Pool,Arizona,20038,megawatthours
2025-06-23,SECI,Sunflower Electric,SWPP,Southwest Power Pool,Central,20127,megawatthours
2025-06-23,SECI,Sunflower Electric,SWPP,Southwest Power Pool,Eastern,20188,megawatthours
2025-06-23,SECI,Sunflower Electric,SWPP,Southwest Power Pool,Mountain,20081,megawatthours
2025-06-23,SECI,Sunflower Electric,SWPP,Southwest Power Pool,Pacific,20038,megawatthours
2025-06-23,SPRM,City of Springfield,SWPP,Southwest Power Pool,Arizona,13026,megawatthours
2025-06-23,SPRM,City of Springfield,SWPP,Southwest Power Pool,Central,12978,megawatthours
2025-06-23,SPRM,City of Springfield,SWPP,Southwest Power Pool,Eastern,12952,megawatthours
2025-06-23,SPRM,City of Springfield,SWPP,Southwest Power Pool,Mountain,13003,megawatthours
2025-06-23,SPRM,City of Springfield,SWPP,Southwest Power Pool,Pacific,13026,megawatthours
2025-06-23,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,Arizona,114505,megawatthours
2025-06-23,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,Central,114713,megawatthours
2025-06-23,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,Eastern,114884,megawatthours
2025-06-23,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,Mountain,114598,megawatthours
2025-06-23,SPS,Southwestern Public Service Company,SWPP,Southwest Power Pool,Pacific,114505,megawatthours
2025-06-23,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,Arizona,91589,megawatthours
2025-06-23,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,Central,91936,megawatthours
2025-06-23,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,Eastern,92105,megawatthours
2025-06-23,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,Mountain,91738,megawatthours
2025-06-23,WAUE,Western Area Power Upper Great Plains East,SWPP,Southwest Power Pool,Pacific,91589,megawatthours
2025-06-23,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,Arizona,32521,megawatthours
2025-06-23,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,Central,32489,megawatthours
2025-06-23,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,Eastern,32478,megawatthours
2025-06-23,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,Mountain,32501,megawatthours
2025-06-23,WFEC,Western Farmers Electric Cooperative,SWPP,Southwest Power Pool,Pacific,32521,megawatthours
2025-06-23,WR,Westar Energy,SWPP,Southwest Power Pool,Arizona,114834,megawatthours
2025-06-23,WR,Westar Energy,SWPP,Southwest Power Pool,Central,115327,megawatthours
2025-06-23,WR,Westar Energy,SWPP,Southwest Power Pool,Eastern,115633,megawatthours
2025-06-23,WR,Westar Energy,SWPP,Southwest Power Pool,Mountain,115060,megawatthours
2025-06-23,WR,Westar Energy,SWPP,Southwest Power Pool,Pacific,114834,megawatthours
2025-06-22,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,Arizona,235409,megawatthours
2025-06-22,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,Central,234893,megawatthours
2025-06-22,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,Eastern,234324,megawatthours
2025-06-22,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,Mountain,235324,megawatthours
2025-06-22,PGAE,Pacific Gas and Electric,CISO,California Independent System Operator,Pacific,235409,megawatthours
2025-06-22,SCE,Southern California Edison,CISO,California Independent System Operator,Arizona,272430,megawatthours
2025-06-22,SCE,Southern California Edison,CISO,California Independent System Operator,Central,271038,megawatthours
2025-06-22,SCE,Southern California Edison,CISO,California Independent System Operator,Eastern,270200,megawatthours
2025-06-22,SCE,Southern California Edison,CISO,California Independent System Operator,Mountain,271998,megawatthours
2025-06-22,SCE,Southern California Edison,CISO,California Independent System Operator,Pacific,272430,megawatthours
2025-06-22,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,Arizona,43224,megawatthours
2025-06-22,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,Central,42975,megawatthours
2025-06-22,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,Eastern,42797,megawatthours
2025-06-22,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,Mountain,43110,megawatthours
2025-06-22,SDGE,San Diego Gas and Electric,CISO,California Independent System Operator,Pacific,43224,megawatthours
2025-06-22,VEA,Valley Electric Association,CISO,California Independent System Operator,Arizona,2184,megawatthours
2025-06-22,VEA,Valley Electric Association,CISO,California Independent System Operator,Central,2183,megawatthours
2025-06-22,VEA,Valley Electric Association,CISO,California Independent System Operator,Eastern,2181,megawatthours
2025-06-22,VEA,Valley Electric Association,CISO,California Independent System Operator,Mountain,2185,megawatthours
2025-06-22,VEA,Valley Electric Association,CISO,California Independent System Operator,Pacific,2184,megawatthours
2025-06-22,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,412319,megawatthours
2025-06-22,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",Central,412818,megawatthours
2025-06-22,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,412964,megawatthours
2025-06-22,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,412566,megawatthours
2025-06-22,COAS,Coast,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,412319,megawatthours
2025-06-22,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,47668,megawatthours
2025-06-22,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",Central,47839,megawatthours
2025-06-22,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,47992,megawatthours
2025-06-22,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,47740,megawatthours
2025-06-22,EAST,East,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,47668,megawatthours
2025-06-22,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,186663,megawatthours
2025-06-22,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",Central,186583,megawatthours
2025-06-22,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,186563,megawatthours
2025-06-22,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,186651,megawatthours
2025-06-22,FWES,Far West,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,186663,megawatthours
2025-06-22,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,445071,megawatthours
2025-06-22,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",Central,446192,megawatthours
2025-06-22,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,446520,megawatthours
2025-06-22,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,445636,megawatthours
2025-06-22,NCEN,North Central,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,445071,megawatthours
2025-06-22,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,52350,megawatthours
2025-06-22,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",Central,52393,megawatthours
2025-06-22,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",Eastern,52390,megawatthours
2025-06-22,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",Mountain,52379,megawatthours
2025-06-22,NRTH,North,ERCO,"Electric Reliability Council of Texas, Inc.",Pacific,52350,megawatthours
2025-06-22,SCEN,South Central,ERCO,"Electric Reliability Council of Texas, Inc.",Arizona,251655,megawatthours
